lineage,clinical_count,clinical_adjusted_pct,clinical_first_detection_date,ww_count_0.01,ww_adjusted_pct_0.01,ww_first_detection_date_0.01,ww_count_0.02,ww_adjusted_pct_0.02,ww_first_detection_date_0.02,ww_count_0.04,ww_adjusted_pct_0.04,ww_first_detection_date_0.04,ww_count_0.08,ww_adjusted_pct_0.08,ww_first_detection_date_0.08,ww_count_0.16,ww_adjusted_pct_0.16,ww_first_detection_date_0.16,ww_count_0.32,ww_adjusted_pct_0.32,ww_first_detection_date_0.32
HD.1.1,4,0.004853956581358379,2023-06-23,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
HE.1,12,0.01456186974407514,2023-06-17,15,0.009045917218510377,2023-04-18,11,0.009260798098678476,2023-04-18,9,0.00982493254964368,2023-04-18,5,0.009942244476450363,2023-04-18,2,0.009460581724211294,2023-07-06,2,0.016709031971762305,2023-07-06
HE.2,0,0.0,,13,0.012027850157027134,2023-05-24,12,0.01261286493152742,2023-05-24,10,0.013610194974318281,2023-05-24,7,0.015010630783358856,2023-05-24,3,0.016474506350649402,2023-06-01,2,0.02262540255138694,2023-06-01
HF.1,110,0.13348380598735543,2023-06-10,87,0.045943002086843404,2023-07-05,58,0.04575115085474528,2023-07-12,36,0.04579691526938346,2023-07-12,20,0.04742774619098287,2023-07-12,11,0.05208659064659962,2023-09-11,3,0.04644363464572668,2023-09-13
HF.1.1,8,0.009707913162716759,2023-08-08,25,0.010229985577191398,2023-08-22,19,0.010168040326601353,2023-08-22,12,0.00974617183374749,2023-08-30,5,0.007596962947996767,2023-08-30,2,0.006683360423483393,2023-08-30,0,0.0,
HF.1.2,19,0.023056293761452303,2023-06-26,39,0.021462492283007884,2023-06-20,25,0.021319841835512252,2023-06-20,13,0.020866015191374914,2023-06-20,10,0.023796782777230702,2023-06-20,5,0.025667745193838905,2023-06-20,3,0.03449144542832895,2023-06-20
HG.1,2,0.0024269782906791897,2023-06-25,1,0.0004516736931952103,2023-07-25,1,0.00047803041467121783,2023-07-25,1,0.0005298993179546313,2023-07-25,0,0.0,,0,0.0,,0,0.0,
HG.2,3,0.003640467436018785,2023-08-26,2,0.0006646701759490878,2023-08-08,1,0.0006096619882924439,2023-08-08,1,0.0006758136341622236,2023-08-08,1,0.0008227424467905697,2023-08-08,0,0.0,,0,0.0,
HG.3,0,0.0,,2,0.0004888056167451575,2023-08-08,1,0.000417880660139256,2023-08-16,1,0.00046322298748819636,2023-08-16,0,0.0,,0,0.0,,0,0.0,
HH.1,15,0.018202337180093925,2023-04-10,44,0.025108777021635977,2023-03-07,34,0.025545063978789,2023-03-07,22,0.02552705868848985,2023-03-07,13,0.026140070096792384,2023-03-07,6,0.027042649404643185,2023-05-24,2,0.028248372336538003,2023-05-24
HH.1.1,2,0.0024269782906791897,2023-06-19,9,0.007775237117878225,2023-04-19,8,0.008152636325920273,2023-04-19,8,0.00903724176548178,2023-04-19,3,0.008527834245046193,2023-04-19,1,0.008747078382161254,2023-08-29,1,0.015448861032827018,2023-08-29
HH.2,21,0.025483272052131495,2023-05-24,12,0.004837645931105876,2023-03-07,9,0.004796239428683168,2023-03-07,5,0.004492003782083126,2023-04-05,2,0.003583937873465981,2023-07-25,1,0.0030228865917732856,2023-07-25,0,0.0,
HH.2.1,0,0.0,,19,0.0067949160462648555,2023-06-13,13,0.0065871047714921764,2023-06-13,7,0.00599593461168189,2023-06-13,4,0.005298485389644147,2023-07-24,1,0.0034022924466696304,2023-08-17,0,0.0,
HH.3,0,0.0,,30,0.010838861149396271,2023-03-07,21,0.010572128862286093,2023-04-12,12,0.009915945523118317,2023-04-12,6,0.00927779681920673,2023-04-12,1,0.0050381441852716275,2023-07-03,1,0.008898238472441299,2023-07-03
HH.4,0,0.0,,4,0.0009491103026890217,2023-04-12,3,0.0009122739646620239,2023-04-12,2,0.0007367820784173027,2023-05-24,0,0.0,,0,0.0,,0,0.0,
HH.5,0,0.0,,39,0.028150590453393687,2023-05-18,32,0.02907866756922225,2023-05-25,25,0.030528015618892908,2023-05-25,14,0.03126163092363825,2023-05-25,6,0.03329903287411075,2023-06-14,3,0.04224273913419122,2023-07-20
HH.7,0,0.0,,26,0.017059114240635335,2023-04-26,15,0.017089782513927006,2023-05-31,13,0.018605564093727454,2023-05-31,7,0.019223830264167116,2023-06-19,4,0.022504970158639562,2023-06-19,2,0.028307860265678463,2023-06-19
HH.8,0,0.0,,15,0.0026844526515272097,2023-05-31,6,0.0019454074862236684,2023-05-31,2,0.0011364890840754023,2023-07-11,1,0.0009376301485080856,2023-07-11,0,0.0,,0,0.0,
HH.8.1,0,0.0,,8,0.0014342328687783484,2023-07-06,5,0.0012871609275176186,2023-07-06,1,0.0005359901236459014,2023-08-01,0,0.0,,0,0.0,,0,0.0,
HJ.1,9,0.010921402308056355,2023-03-13,54,0.03890568265366567,2023-01-11,36,0.03954252778479571,2023-01-11,22,0.04105459686007129,2023-01-11,14,0.045574045054773325,2023-04-11,11,0.05873854153183779,2023-04-13,5,0.07463073750709134,2023-04-20
HK.1,45,0.054607011540281775,2023-07-09,16,0.006530544859037535,2023-07-20,9,0.006165747229502638,2023-08-30,5,0.0059056775291879,2023-09-21,3,0.005880533531412458,2023-09-21,2,0.006833745941362264,2023-10-03,0,0.0,
HK.1.2,0,0.0,,4,0.0003600499497598454,2023-09-26,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
HK.11,13,0.015775358889414733,2023-08-29,54,0.01388684303020371,2023-07-31,33,0.012722969158158228,2023-07-31,11,0.009335815982686731,2023-08-22,5,0.008046581218877089,2023-09-28,2,0.006972110312544001,2023-09-28,0,0.0,
HK.11.1,0,0.0,,13,0.0039762017998747744,2023-10-11,7,0.0035731194944217254,2023-10-11,4,0.003212048128708981,2023-10-11,2,0.003129590346180399,2023-10-11,1,0.002957479924360284,2023-12-26,0,0.0,
HK.12,0,0.0,,158,0.07393800585882965,2023-07-05,124,0.07460217349176389,2023-07-05,90,0.07499064271451016,2023-07-05,45,0.06610825581789348,2023-07-18,14,0.04860654539192362,2023-08-07,2,0.01748044069213604,2023-08-07
HK.13,0,0.0,,53,0.022530039258534914,2023-08-07,30,0.021547345353534038,2023-08-22,13,0.020561325220812145,2023-10-18,11,0.023887421780638074,2023-10-18,6,0.025876855187556776,2023-10-30,3,0.030777909298361664,2023-11-15
HK.13.1,0,0.0,,14,0.006694692180480421,2023-08-07,6,0.0063631684384769524,2023-08-20,2,0.006173990226877383,2023-11-08,1,0.006900178489158996,2023-12-28,1,0.009798008417131398,2023-12-28,1,0.017304986170403092,2023-12-28
HK.13.2,0,0.0,,6,0.0018306690828226767,2023-11-12,5,0.0018496932217908668,2023-11-12,4,0.0018795850982482808,2023-11-12,0,0.0,,0,0.0,,0,0.0,
HK.13.2.1,0,0.0,,3,0.001655965277141265,2023-11-22,2,0.0016246718486773383,2023-11-22,1,0.0014983480703130564,2023-11-22,1,0.0018241043021298086,2023-11-22,1,0.0025901633318722735,2023-11-22,0,0.0,
HK.14,0,0.0,,2,0.00019225766881941214,2023-09-11,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
HK.15,0,0.0,,16,0.0026776115457449365,2023-07-25,5,0.0017636548564202712,2023-07-25,3,0.0015587296615149932,2023-07-25,1,0.0010561728433220946,2023-09-19,0,0.0,,0,0.0,
HK.16,0,0.0,,8,0.0026056178654332626,2023-08-10,3,0.0022832860702339634,2023-08-23,2,0.0023067342262282475,2023-08-23,2,0.0028082418960594935,2023-08-23,1,0.0026558072622951015,2023-08-23,0,0.0,
HK.17,0,0.0,,25,0.012470559311418111,2023-07-10,14,0.01217043492366389,2023-07-19,13,0.01331613597388309,2023-07-19,5,0.011833028985278425,2023-07-26,1,0.011125078604857966,2023-08-15,1,0.019648822822513873,2023-08-15
HK.18,0,0.0,,16,0.0018702554681214447,2023-08-17,4,0.0008383746431412782,2023-08-28,0,0.0,,0,0.0,,0,0.0,,0,0.0,
HK.19,0,0.0,,406,0.15051991464193337,2023-07-17,327,0.15097352750971207,2023-07-17,190,0.1358952626781231,2023-07-24,74,0.10203601347778057,2023-07-24,18,0.06314076684187024,2023-08-01,2,0.027811271393634204,2023-10-01
HK.2,15,0.018202337180093925,2023-09-01,11,0.003027748519982028,2023-08-22,6,0.0027372672399866163,2023-09-06,3,0.002461189193437818,2023-11-21,2,0.0025337930722140567,2023-11-30,1,0.0023895891637864784,2023-11-30,0,0.0,
HK.2.1,0,0.0,,8,0.002817742226276173,2023-10-23,5,0.002621384242354099,2023-10-23,5,0.002905818708367827,2023-10-23,1,0.0015271351195779964,2023-10-23,1,0.0021684776385466906,2023-10-23,0,0.0,
HK.20,0,0.0,,19,0.003954928716041946,2023-10-05,12,0.003503469188804159,2023-10-23,4,0.0021103297965875717,2023-10-23,1,0.0011001784682037644,2024-01-25,0,0.0,,0,0.0,
HK.20.1,0,0.0,,12,0.010093126761543007,2023-11-16,10,0.01044277891569505,2023-11-16,8,0.011215465121050995,2023-11-16,4,0.011440204084347243,2023-12-11,4,0.0162446835380047,2023-12-11,2,0.016807776319940067,2023-12-26
HK.21,0,0.0,,2,0.00023659113987723558,2023-08-14,1,0.0001669311335006462,2023-08-14,0,0.0,,0,0.0,,0,0.0,,0,0.0,
HK.22,0,0.0,,1,0.0011343414445921852,2024-01-03,1,0.001200534189408268,2024-01-03,1,0.0013307986869124221,2024-01-03,1,0.0016201279650318219,2024-01-03,1,0.0023005241767516224,2024-01-03,0,0.0,
HK.23,0,0.0,,344,0.07242185129649002,2023-06-06,203,0.06284121872103725,2023-06-11,84,0.044791858186791544,2023-06-11,20,0.02133979423313065,2023-08-31,1,0.002755906725843536,2023-10-03,0,0.0,
HK.23.1,0,0.0,,1,8.547781785314418e-05,2023-08-16,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
HK.24,0,0.0,,20,0.0032885967056638034,2023-08-15,7,0.0022157660216819727,2023-09-24,2,0.001301236090653071,2023-10-05,1,0.0009686819782864457,2023-11-06,0,0.0,,0,0.0,
HK.24.1,0,0.0,,10,0.0017605624716151265,2023-10-03,4,0.0013227653306606359,2023-10-03,1,0.0008699817891702514,2023-11-21,1,0.0010591247493437741,2023-11-21,0,0.0,,0,0.0,
HK.26,0,0.0,,22,0.010734215860694733,2023-08-28,16,0.010804374698235595,2023-08-28,12,0.011193525630151269,2023-08-28,8,0.011423175582210706,2023-08-28,3,0.008177067167406207,2023-08-28,0,0.0,
HK.26.1,0,0.0,,5,0.0008080341002409433,2023-10-10,2,0.000498506445024647,2023-12-12,1,0.0003192641486571263,2024-02-07,0,0.0,,0,0.0,,0,0.0,
HK.27,0,0.0,,104,0.028038618280712142,2023-07-20,57,0.025017616704287864,2023-08-09,29,0.021634155476293885,2023-08-15,15,0.019255426132524428,2023-08-15,5,0.01334028335258771,2023-09-27,0,0.0,
HK.27.1,0,0.0,,90,0.033605603502691025,2023-08-10,60,0.03273526924673595,2023-09-10,30,0.029475534187983432,2023-09-27,12,0.02564057540976339,2023-09-27,6,0.027111655322358114,2023-09-27,3,0.03041597759135489,2023-09-27
HK.27.1.1,0,0.0,,4,0.0014850713822341425,2023-09-21,4,0.0015717304314177263,2023-09-21,1,0.000872352283803267,2023-09-21,1,0.0010620106138127395,2023-09-21,0,0.0,,0,0.0,
HK.28,0,0.0,,47,0.013762780790128392,2023-07-26,27,0.012716413836101408,2023-07-26,15,0.011607281747127541,2023-07-26,4,0.008482178811346932,2023-08-10,1,0.008020927282611235,2023-10-26,1,0.014166351955434829,2023-10-26
HK.29,0,0.0,,98,0.03775527753829304,2023-06-22,63,0.0366586701972609,2023-06-22,36,0.03488887806700927,2023-06-22,18,0.032982771998162484,2023-08-02,6,0.027369019318864183,2023-08-14,3,0.03281597589233326,2023-08-14
HK.3,654,0.7936219010520951,2023-08-06,150,0.10861910559743132,2023-08-08,125,0.11250911529586737,2023-08-08,97,0.11853832564204991,2023-08-22,56,0.12390820064734785,2023-08-22,33,0.14122548591511952,2023-08-22,15,0.15225958183671506,2023-08-22
HK.3.1,30,0.03640467436018785,2023-09-21,401,0.15277873635957026,2023-08-06,302,0.1513991211671539,2023-08-31,212,0.1477511295807552,2023-09-13,85,0.1120178071935355,2023-09-13,23,0.068595670758828,2023-09-27,1,0.00765588323112108,2023-11-01
HK.3.10,0,0.0,,13,0.002072702422413527,2023-09-12,7,0.0016396707261799289,2023-11-01,1,0.0004857409378336289,2023-11-15,0,0.0,,0,0.0,,0,0.0,
HK.3.11,0,0.0,,6,0.0011376743878192686,2023-08-20,3,0.0008549389623158075,2023-08-20,2,0.000791117085804176,2023-10-24,0,0.0,,0,0.0,,0,0.0,
HK.3.12,0,0.0,,31,0.009214362547517526,2023-08-08,20,0.008658031191057246,2023-08-08,9,0.007409419114026447,2023-10-17,6,0.007360037553018663,2023-11-02,1,0.0023516579828329076,2023-11-21,0,0.0,
HK.3.13,0,0.0,,24,0.0076774626791851685,2023-09-07,12,0.006887863219490159,2023-09-19,9,0.006982649563627138,2023-09-19,5,0.006512013870002803,2023-10-26,2,0.004483450944505959,2023-11-09,0,0.0,
HK.3.14,0,0.0,,56,0.02341978697524465,2023-09-25,38,0.022897852052182303,2023-09-25,24,0.022315535393401302,2023-10-01,7,0.01780646159827832,2023-11-22,3,0.01905538780847875,2023-11-23,3,0.033655127497220064,2023-11-23
HK.3.2,162,0.1965852415450144,2023-08-02,99,0.04131266168695283,2023-09-26,69,0.04065707962763919,2023-09-27,43,0.039310711912687035,2023-09-27,23,0.036743746553681705,2023-10-05,7,0.02938123132053368,2023-11-15,4,0.03787259105466031,2023-11-15
HK.3.2.1,0,0.0,,24,0.004405242720500158,2023-09-27,11,0.0034809191305243906,2023-10-15,6,0.0028856760712078263,2023-10-15,1,0.0010171823079842923,2023-12-05,0,0.0,,0,0.0,
HK.3.2.2,0,0.0,,5,0.0008676780308275849,2023-12-03,3,0.0006890811603520526,2023-12-03,1,0.0003929592447478895,2023-12-03,0,0.0,,0,0.0,,0,0.0,
HK.3.3,20,0.0242697829067919,2023-08-23,27,0.010894306506903142,2023-08-22,14,0.010425338347415545,2023-08-22,9,0.010574724408710412,2023-10-17,5,0.010414072578277738,2023-10-17,3,0.01146025479229812,2023-10-17,1,0.010610231837688128,2023-11-30
HK.3.4,0,0.0,,18,0.006505000729555959,2023-08-08,10,0.006081608385415536,2023-08-08,7,0.00612485575876359,2023-10-10,3,0.005141240263400667,2023-10-10,1,0.004158470886364597,2023-12-26,0,0.0,
HK.3.5,0,0.0,,3,0.000558348810037571,2023-09-21,2,0.0004710824000846393,2023-09-21,0,0.0,,0,0.0,,0,0.0,,0,0.0,
HK.3.6,0,0.0,,2,0.0014316240550316123,2023-10-01,1,0.001422064377997693,2023-12-12,1,0.0015763661073884508,2023-12-12,1,0.0019190842603201744,2023-12-12,1,0.002725031499597225,2023-12-12,0,0.0,
HK.3.7,0,0.0,,132,0.08857025695158975,2023-08-08,111,0.09163634952354263,2023-08-08,86,0.09604147946814019,2023-09-12,46,0.09715171695829365,2023-09-12,28,0.11170727779552499,2023-09-12,13,0.11829938759814344,2023-09-12
HK.3.8,0,0.0,,7,0.0018300433941444323,2023-10-29,5,0.0017561422367734934,2023-10-29,3,0.0014328098508398968,2023-12-06,1,0.0007864402189560203,2023-12-06,0,0.0,,0,0.0,
HK.3.9,0,0.0,,10,0.0017108381411005053,2023-09-06,3,0.001126580461638085,2023-10-05,2,0.0010387705508834886,2023-10-05,0,0.0,,0,0.0,,0,0.0,
HK.30,0,0.0,,118,0.05031036033499691,2023-07-25,57,0.047244712756728986,2023-07-25,30,0.046736227867371374,2023-08-21,17,0.04959007757456854,2023-08-21,13,0.06384431010847667,2023-08-21,6,0.0763178492613285,2023-08-21
HK.31,0,0.0,,127,0.04203255324439807,2023-06-29,75,0.03927335111292858,2023-06-29,43,0.036450163115676615,2023-07-25,19,0.03269497322451285,2023-07-25,9,0.03282910298558459,2023-07-25,2,0.01947632868547806,2023-08-31
HK.32,0,0.0,,32,0.007212187991399423,2023-07-18,19,0.00635621719877765,2023-08-03,11,0.0053348366034430255,2023-08-03,3,0.002619437896082072,2023-09-26,0,0.0,,0,0.0,
HK.33,0,0.0,,25,0.007523360294286428,2023-09-12,16,0.007149955791035966,2023-09-12,7,0.0059864321154427655,2023-09-14,3,0.004748974444897838,2023-10-17,1,0.0034412734425488954,2023-10-17,0,0.0,
HK.4,1,0.0012134891453395948,2023-09-12,55,0.01639199125907474,2023-06-27,36,0.01536863225943463,2023-06-27,19,0.013302581852247801,2023-06-27,7,0.010678751510014689,2023-08-16,2,0.008113606970257276,2023-10-17,1,0.00984921127711368,2023-11-06
HK.5,1,0.0012134891453395948,2023-09-30,9,0.0015239749752399877,2023-07-11,3,0.0009777652069769631,2023-07-11,2,0.0008364051833110186,2023-07-11,0,0.0,,0,0.0,,0,0.0,
HK.6,44,0.053393522394942175,2023-07-28,80,0.03241730232201053,2023-08-08,39,0.030056307207136403,2023-08-08,23,0.0295320510669918,2023-08-08,12,0.030686291487163925,2023-08-08,6,0.035919025244767554,2023-08-08,4,0.05350577115326608,2023-08-08
HK.7,20,0.0242697829067919,2023-07-05,149,0.031836286490483416,2023-06-06,62,0.025515377727606304,2023-07-05,23,0.019904333940447886,2023-07-05,9,0.016862015545222337,2023-07-05,5,0.018896329964844367,2023-07-18,2,0.019183287379848365,2023-07-18
HK.8,7,0.008494424017377164,2023-08-07,71,0.03808550356851752,2023-06-06,53,0.03846908904796188,2023-06-06,31,0.03790394353978763,2023-06-06,18,0.038680622200149214,2023-06-06,10,0.04094136188277245,2023-06-06,3,0.03713072970710291,2023-07-24
HK.8.1,0,0.0,,1,0.0009814137247694255,2023-10-24,1,0.0010386826084484654,2023-10-24,1,0.0011513853279957807,2023-10-24,1,0.0014017083025090627,2023-10-24,0,0.0,,0,0.0,
HK.9,2,0.0024269782906791897,2023-09-12,44,0.027031936272692608,2023-06-20,30,0.027254866323605034,2023-07-27,15,0.026927358310207657,2023-07-27,7,0.02812571288839993,2023-08-03,5,0.036424758202086675,2023-08-03,4,0.05780994389442122,2023-08-03
HL.1,1,0.0012134891453395948,2023-07-19,7,0.0006380163682198404,2023-03-27,1,0.00014917268128435495,2023-06-01,0,0.0,,0,0.0,,0,0.0,,0,0.0,
HL.2,0,0.0,,2,0.0013136110883647137,2023-06-19,2,0.0013902648366467955,2023-06-19,1,0.001357891308746939,2023-06-19,1,0.0016531108006115367,2023-06-19,1,0.0023473586319963146,2023-06-19,0,0.0,
HM.1,0,0.0,,4,0.003356439244668459,2023-03-16,2,0.003388705235175843,2023-05-16,1,0.003497336431123615,2023-05-17,1,0.004257693226564505,2023-05-17,1,0.006045773183546571,2023-05-17,1,0.010677886451673198,2023-05-17
HN.1,79,0.095865642481828,2023-02-20,1271,1.4598738977281494,2023-05-14,1174,1.5354192401938338,2023-05-14,1018,1.6657834804933904,2023-05-14,777,1.8927886821413595,2023-05-14,477,2.217705009608276,2023-06-11,190,2.3756762093204573,2023-06-28
HN.2,0,0.0,,138,0.06582067940165455,2023-07-11,96,0.06539483570293791,2023-07-11,56,0.0637940031337192,2023-07-27,31,0.06579346894611172,2023-07-27,15,0.07191663774859132,2023-07-30,6,0.08124940739039718,2023-07-30
HN.2.1,0,0.0,,10,0.003943776088614906,2023-08-16,7,0.003933019078002703,2023-08-16,3,0.0035132675757532567,2023-08-23,2,0.0037614728002421417,2023-08-23,1,0.0037126690068613917,2023-09-03,0,0.0,
HN.3,0,0.0,,205,0.09717661757245971,2023-06-06,157,0.09826155914209525,2023-06-06,107,0.09799346572571829,2023-07-12,57,0.0904066723472302,2023-07-12,23,0.07750267824771465,2023-07-12,4,0.045629447227504796,2023-08-23
HN.3.1,0,0.0,,35,0.011017181429013381,2023-06-21,19,0.009992295240469656,2023-06-21,14,0.009965887565073352,2023-06-21,4,0.0070404755363602176,2023-09-12,1,0.004822834183978771,2023-09-26,1,0.008517963580228743,2023-09-26
HN.4,0,0.0,,38,0.028623166388153775,2023-07-11,21,0.028400780705025254,2023-09-10,15,0.03010563639149347,2023-09-10,12,0.034909183464679354,2023-09-10,6,0.04073338231428938,2023-09-21,4,0.06370881009614245,2023-10-04
HN.4.1,0,0.0,,3,0.00034082212926763155,2023-09-18,1,0.00019842786481118625,2023-09-27,0,0.0,,0,0.0,,0,0.0,,0,0.0,
HN.4.1.1,0,0.0,,1,6.859515404684992e-05,2023-09-26,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
HN.4.2,0,0.0,,4,0.0004168642703726904,2023-09-21,1,0.00014606458406298654,2023-10-16,0,0.0,,0,0.0,,0,0.0,,0,0.0,
HN.5,0,0.0,,250,0.07797837609019476,2023-06-21,160,0.07307446143203128,2023-06-21,81,0.062358841440707254,2023-06-21,29,0.048706104768409725,2023-08-02,8,0.0369390917419862,2023-08-02,3,0.04043671131783728,2023-09-12
HN.6,0,0.0,,40,0.01716673832416016,2023-07-10,20,0.016139963960373687,2023-07-10,12,0.016081382741738332,2023-07-10,7,0.016945946978720577,2023-07-10,3,0.01709843632331511,2023-07-10,1,0.01902618838221221,2023-07-27
HN.7,0,0.0,,13,0.00955764238456312,2023-07-18,6,0.009437236934601639,2023-07-18,6,0.010461228535973238,2023-07-18,4,0.011684122220065252,2023-07-18,4,0.016591038628762263,2023-07-18,1,0.014024578335006846,2023-11-09
HN.8,0,0.0,,5,0.0007002684500982914,2023-07-13,2,0.00045214888505834756,2023-07-13,1,0.00033298761909426807,2023-10-02,0,0.0,,0,0.0,,0,0.0,
HP.1,3,0.003640467436018785,2023-01-17,49,0.012095780405064082,2023-01-03,18,0.009698992551978898,2023-01-03,8,0.008514892730570423,2023-02-02,3,0.0075271723544734015,2023-02-14,2,0.008643851910371775,2023-02-14,1,0.007790411786948419,2023-02-14
HP.1.1,4,0.004853956581358379,2023-08-09,17,0.00781431897750484,2023-06-11,7,0.007269628857008759,2023-06-11,4,0.0073503540756943595,2023-08-07,3,0.008545067400303821,2023-08-07,1,0.008611253235716605,2023-08-16,1,0.015208970212085534,2023-08-16
HQ.1,2,0.0024269782906791897,2023-06-06,13,0.007712712104569985,2023-02-27,9,0.007822575134709207,2023-03-05,5,0.007684383978763689,2023-03-27,3,0.008466816675723868,2023-05-02,2,0.010755121487344414,2023-05-02,1,0.014295530652863517,2023-05-04
HR.1,9,0.010921402308056355,2023-08-19,11,0.0043548771336165155,2023-08-22,7,0.004263338067898279,2023-08-22,5,0.004287827338269445,2023-08-22,1,0.003360934851492528,2023-08-22,1,0.004772408136411507,2023-08-22,1,0.00842890241405809,2023-08-22
HR.1.1,0,0.0,,15,0.012136887720628998,2023-08-08,12,0.012591911374157347,2023-08-08,10,0.013538135699054234,2023-08-08,4,0.013685430484284408,2023-08-08,2,0.016509851149835053,2023-08-08,1,0.023308378677172472,2023-08-08
HS.1,25,0.030337228633489872,2023-02-23,52,0.018056477097728386,2023-01-05,37,0.017576848502562355,2023-01-05,24,0.0163851578868093,2023-01-05,8,0.011851234692284404,2023-03-23,3,0.009711435766503827,2023-03-29,1,0.007668266731968633,2023-03-29
HS.1.1,3,0.003640467436018785,2023-08-06,11,0.010115079126657647,2023-05-30,8,0.010435091859516573,2023-05-30,7,0.01135442820908667,2023-06-26,5,0.01255641967447359,2023-06-26,3,0.013843450080716196,2023-06-26,1,0.013420513213817372,2023-08-13
HT.1,16,0.019415826325433518,2023-02-24,31,0.015926029671775532,2023-02-07,17,0.01560911643550504,2023-02-15,10,0.01589093839512499,2023-02-15,5,0.016812599149172946,2023-05-10,4,0.022136007369288935,2023-05-10,1,0.022852504111595704,2023-05-17
HT.2,19,0.023056293761452303,2023-01-23,95,0.05504917607299308,2023-02-15,70,0.05598766978948923,2023-03-06,43,0.05601578833865902,2023-03-14,29,0.06014413194151792,2023-03-14,15,0.06580829014084247,2023-03-14,8,0.07966069900383047,2023-04-12
HU.1,0,0.0,,11,0.0017139763225791475,2023-06-20,5,0.001177837949388712,2023-06-20,2,0.0007621807459217581,2023-08-10,0,0.0,,0,0.0,,0,0.0,
HU.1.1,7,0.008494424017377164,2023-07-28,5,0.008655851502268415,2023-07-05,4,0.009083049165877773,2023-07-05,3,0.009817092687143912,2023-07-05,3,0.011951429283907857,2023-07-05,1,0.013334878700062652,2023-07-12,1,0.0235517139467969,2023-07-12
HU.2,0,0.0,,1,8.078704076285621e-05,2023-05-23,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
HV.1,3716,4.509325664081935,2023-02-17,716,0.761207824808125,2023-06-20,633,0.796948396844894,2023-06-27,537,0.8612608925210041,2023-06-28,393,0.9672240514025731,2023-08-09,215,1.094825594191136,2023-08-13,104,1.3535871150272063,2023-08-13
HV.1.1,0,0.0,,494,0.30465774968989945,2023-07-11,388,0.3115066742549093,2023-07-11,270,0.3195221476319618,2023-08-01,165,0.33151300806225753,2023-08-01,77,0.33703435408156107,2023-08-15,26,0.3204747172317483,2023-08-21
HV.1.10,0,0.0,,115,0.03972767858769569,2023-07-06,71,0.0375125982269599,2023-07-30,36,0.03377677078044133,2023-08-03,16,0.030582771920976744,2023-09-17,5,0.026990993781160894,2023-10-03,2,0.03335580213677036,2023-10-31
HV.1.11,0,0.0,,34,0.009031151628158748,2023-08-23,20,0.008201075135260971,2023-09-05,9,0.006497201391712088,2023-09-05,6,0.006075272188055281,2023-09-05,0,0.0,,0,0.0,
HV.1.2,0,0.0,,734,0.5963937728882225,2023-04-03,613,0.6188877910435063,2023-08-03,466,0.653285580866746,2023-08-03,309,0.7092096414577679,2023-08-03,176,0.8039129038012466,2023-08-03,69,0.8650455096674788,2023-08-20
HV.1.3,0,0.0,,58,0.024273568755320878,2023-08-09,44,0.0241861975776258,2023-08-09,24,0.0219709575236557,2023-08-09,15,0.02185900989287725,2023-10-02,4,0.014596756778148975,2023-10-30,2,0.016336638308896548,2023-10-31
HV.1.4,0,0.0,,208,0.09594686314225155,2023-01-03,142,0.09487283525735452,2023-05-22,86,0.09334244069854399,2023-08-01,49,0.09415107056763355,2023-08-23,22,0.09347762209150655,2023-08-23,9,0.09572033158239772,2023-08-29
HV.1.5,0,0.0,,67,0.019987727838241393,2023-08-03,38,0.01823589930622625,2023-08-15,13,0.014829137106656683,2023-10-03,8,0.015310613750407239,2023-10-03,5,0.01758206270946282,2023-10-03,1,0.009366570097638954,2023-10-19
HV.1.6,0,0.0,,148,0.06707082346580528,2023-06-22,97,0.0659717639188566,2023-07-17,62,0.06539306089249583,2023-09-19,29,0.06251832112544099,2023-09-26,14,0.06745879831149706,2023-10-05,6,0.07765234351026748,2023-10-22
HV.1.6.1,0,0.0,,54,0.012387257459262613,2023-09-13,32,0.010863504896479787,2023-09-13,17,0.008841547061980863,2023-09-26,5,0.004559005729284438,2023-11-08,0,0.0,,0,0.0,
HV.1.7,0,0.0,,13,0.0015880011114120722,2023-08-17,2,0.000712558508651216,2023-10-03,1,0.0006344378126244105,2023-10-03,1,0.0007723710974581606,2023-10-03,0,0.0,,0,0.0,
HV.1.8,0,0.0,,35,0.010067433115984481,2023-08-06,22,0.00942551435096011,2023-08-06,8,0.0074455682051272395,2023-08-06,2,0.005675331357126841,2023-09-26,1,0.005959542186279132,2023-09-26,1,0.010525587519926617,2023-09-26
HV.1.9,0,0.0,,19,0.0062040431504108064,2023-08-30,9,0.005608662360954249,2023-09-19,4,0.005141116262935356,2023-09-19,2,0.005029937539379918,2023-10-02,1,0.005892559856023982,2023-10-02,1,0.01040728508035124,2023-10-02
HV.2,0,0.0,,6,0.0024826800101049895,2023-10-03,3,0.0023705546057754593,2023-10-03,3,0.002627772690234764,2023-10-03,1,0.0022830413388674115,2023-10-03,1,0.0032418376263783043,2023-10-03,0,0.0,
